ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*,SUFF2_PFMF,SUFF2_FamSize,SUFF2_Freq_HAL,SUFF2_length,SUFF2_P,SUFF2_P*
32969,coercively,RB,3,"0,1,2",{(coerce)}>ive>>ly>,75,5,5104,"73,57512953",580,1037354,3,"1,74E-05","0,002780781709","49,70659303",2898,3857999,2,"4,48E-05","0,02672640198"
32970,coerciveness,NN,3,"0,1,2",{(coerce)}>ive>>ness>,100,5,5104,"89,29188256",580,1037354,3,"1,74E-05","0,002780781709","62,56038647",1243,181553,4,"0,0005838515475","0,01637571451"
33052,collectivizes,VB,3,"0,1,2",{(collect)}>ive>>ize>,"88,88888889",10,108303,"71,67530225",580,1037354,3,"1,74E-05","0,002780781709","68,2983683",430,443161,3,"0,0001489300728","0,0101961996"
33055,collectivized,VB|JJ,3,"0,1,2",{(collect)}>ive>>ize>,"88,88888889",10,108303,"71,67530225",580,1037354,3,"1,74E-05","0,002780781709","68,2983683",430,443161,3,"0,0001489300728","0,0101961996"
33056,collectivizing,VB|NN|JJ,3,"0,1,2",{(collect)}>ive>>ize>,"88,88888889",10,108303,"71,67530225",580,1037354,3,"1,74E-05","0,002780781709","68,2983683",430,443161,3,"0,0001489300728","0,0101961996"
33096,colonization,NN,3,"0,1,2",{(colon)>ize>}>ion>,25,13,17579,"15,15151515",430,443161,3,"0,0001489300728","0,0101961996","32,85356696",1599,6530204,3,"9,03E-06","0,009114784489"
33097,colonizer,NN,3,"0,1,2",{(colon)>ize>}>er>,"66,66666667",13,17579,"38,22843823",430,443161,3,"0,0001489300728","0,0101961996","36,0316762",2274,4569119,2,"3,55E-05","0,02502703538"
33098,colonizers,NN,3,"0,1,2",{(colon)>ize>}>er>,"66,66666667",13,17579,"38,22843823",430,443161,3,"0,0001489300728","0,0101961996","36,0316762",2274,4569119,2,"3,55E-05","0,02502703538"
33122,colourlessly,RB,3,"0,1,2",{(color)}>less>>ly>,"85,71428571",15,127890,"90,73569482",368,158354,4,"0,0001199843389","0,002935269581","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33123,colourlessness,NN,3,"0,1,2",{(color)}>less>>ness>,"85,71428571",15,127890,"90,73569482",368,158354,4,"0,0001199843389","0,002935269581","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
33127,coltishly,RB,3,"0,1,2",{(colt)}>ish>>ly>,"66,66666667",4,2980,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33128,coltishness,NN,3,"0,1,2",{(colt)}>ish>>ness>,"66,66666667",4,2980,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
33145,combinatorial,JJ,3,"0,1,2",{(combine)}>ory>>al>,"66,66666667",4,52483,"40,28169014",356,725186,3,"2,62E-05","0,002935269581","42,93706294",1431,4704731,2,"9,14E-06","0,006642978526"
33160,comeliness,NN,3,"0,1,2",{(come)}>ly>>ness>,100,17,497021,"49,70659303",2898,3857999,2,"4,48E-05","0,02672640198","29,71014493",1243,181553,4,"0,0005838515475","0,01637571451"
33191,commendably,RB,3,"0,1,2",{(commend)}>able>>y>,75,5,1953,"69,46039036",872,1227992,4,"3,18E-05","0,006025027035","49,53722334",2486,3870233,1,"4,99E-05","0,02981615943"
33200,commercialized,VB,3,"0,1,2",{(commerce)}>al>>ize>,80,6,81317,"38,6013986",1431,4704731,2,"9,14E-06","0,006642978526","26,34032634",430,443161,3,"0,0001489300728","0,0101961996"
33201,commercializes,VB,3,"0,1,2",{(commerce)}>al>>ize>,80,6,81317,"38,6013986",1431,4704731,2,"9,14E-06","0,006642978526","26,34032634",430,443161,3,"0,0001489300728","0,0101961996"
33202,commercializing,VB|NN,3,"0,1,2",{(commerce)}>al>>ize>,80,6,81317,"38,6013986",1431,4704731,2,"9,14E-06","0,006642978526","26,34032634",430,443161,3,"0,0001489300728","0,0101961996"
33209,commiserations,NN,3,"0,1,2",{(commiser)>ate>}>ion>,100,2,168,"70,72649573",937,2569118,3,"2,65E-05","0,01050517534","72,59073842",1599,6530204,3,"9,03E-06","0,009114784489"
33221,commodiously,RB,3,"0,1,2",{(commode)>ious>}>ly>,"71,42857143",8,4150,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33229,communicably,RB,3,"0,1,2",{(communic)>able>}>y>,100,16,144552,"93,22617681",872,1227992,4,"3,18E-05","0,006025027035","81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
33254,comparably,RB,3,"0,1,2",{(compare)}>able>>y>,75,9,92875,"30,08036739",872,1227992,4,"3,18E-05","0,006025027035","21,85110664",2486,3870233,1,"4,99E-05","0,02981615943"
33256,compartmentalized,VB|JJ,3,"0,1,2",{(compartment)}>al>>ize>,50,3,2002,"56,92307692",1431,4704731,2,"9,14E-06","0,006642978526","44,28904429",430,443161,3,"0,0001489300728","0,0101961996"
33257,compartmentalizes,VB,3,"0,1,2",{(compartment)}>al>>ize>,50,3,2002,"56,92307692",1431,4704731,2,"9,14E-06","0,006642978526","44,28904429",430,443161,3,"0,0001489300728","0,0101961996"
33258,chronicler,NN,3,"0,1,2",{(chrono)>icle>}>er>,"61,11111111",19,20700,100,2,6605,4,0,0,"40,5191377",2274,4569119,2,"3,55E-05","0,02502703538"
33281,chummier,JJ,3,"0,1,2",{(chum)}>y>>er>,"66,66666667",4,551,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33282,chummiest,JJ,3,"0,1,2",{(chum)}>y>>est>,"66,66666667",4,551,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
33287,chunkier,JJ,3,"0,1,2",{(chunk)}>y>>er>,"66,66666667",4,8783,"42,21327968",2486,3870233,1,"4,99E-05","0,02981615943","55,16937967",2274,4569119,2,"3,55E-05","0,02502703538"
33288,chunkiest,JJ,3,"0,1,2",{(chunk)}>y>>est>,100,4,8783,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","48,10659187",714,287086,3,"0,0002612457591","0,01158659045"
33297,churlishly,RB,3,"0,1,2",{(churl)}>ish>>ly>,"66,66666667",4,94,"56,57370518",252,161977,3,"0,0001111268884","0,002780781709","65,44701415",2898,3857999,2,"4,48E-05","0,02672640198"
33298,churlishness,NN,3,"0,1,2",{(churl)}>ish>>ness>,100,4,94,"74,50199203",252,161977,3,"0,0001111268884","0,002780781709","73,34943639",1243,181553,4,"0,0005838515475","0,01637571451"
33350,circuitously,RB,3,"0,1,2",{(circuit)}>ious>>ly>,100,3,24657,"68,18181818",617,450833,4,"7,10E-05","0,004943611926","64,10079392",2898,3857999,2,"4,48E-05","0,02672640198"
33351,circularize,VB,3,"0,1,2",{(circle)>ar>}>ize>,100,10,42406,"73,4375",129,533962,2,"7,49E-06","0,0006179514908","73,42657343",430,443161,3,"0,0001489300728","0,0101961996"
33352,circularized,VB|JJ,3,"0,1,2",{(circle)>ar>}>ize>,100,10,42406,"73,4375",129,533962,2,"7,49E-06","0,0006179514908","73,42657343",430,443161,3,"0,0001489300728","0,0101961996"
33353,circularizes,VB,3,"0,1,2",{(circle)>ar>}>ize>,100,10,42406,"73,4375",129,533962,2,"7,49E-06","0,0006179514908","73,42657343",430,443161,3,"0,0001489300728","0,0101961996"
33354,circularizing,VB,3,"0,1,2",{(circle)>ar>}>ize>,100,10,42406,"73,4375",129,533962,2,"7,49E-06","0,0006179514908","73,42657343",430,443161,3,"0,0001489300728","0,0101961996"
33357,circulations,NN,3,"0,1,2",{(circle)>ate>}>ion>,"22,22222222",10,42406,"11,85897436",937,2569118,3,"2,65E-05","0,01050517534","15,14392991",1599,6530204,3,"9,03E-06","0,009114784489"
33404,clammier,JJ,3,"0,1,2",{(clam)>y>}>er>,"83,33333333",7,1605,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33405,clammiest,JJ,3,"0,1,2",{(clam)>y>}>est>,"83,33333333",7,1605,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
33406,clammily,RB,3,"0,1,2",{(clam)>y>}>ly>,"66,66666667",7,1605,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
33407,clamminess,NN,3,"0,1,2",{(clam)>y>}>ness>,50,7,1605,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
33409,clamorously,RB,3,"0,1,2",{(clamor)}>ious>>ly>,100,3,686,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33422,clangorously,RB,3,"0,1,2",{(clangour)}>ious>>ly>,100,3,8,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33427,clannishly,RB,3,"0,1,2",{(clan)}>ish>>ly>,100,6,5445,"74,50199203",252,161977,3,"0,0001111268884","0,002780781709","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
33437,clarifications,NN,3,"0,1,2",{(clear)>ify>}>ion>,"41,66666667",13,160647,"15,78947368",153,351545,3,"3,98E-05","0,002162830218","19,08635795",1599,6530204,3,"9,03E-06","0,009114784489"
33452,classicists,NN,3,"0,1,2",{(class)}>ic>>ist>,50,27,184646,"53,99802567",1014,1472797,2,"2,78E-05","0,006334002781","58,13449024",462,382916,3,"6,27E-05","0,003707708945"
33453,classier,JJ,3,"0,1,2",{(class)}>y>>er>,"65,38461538",27,184646,"38,4305835",2486,3870233,1,"4,99E-05","0,02981615943","51,29784426",2274,4569119,2,"3,55E-05","0,02502703538"
33456,classlessness,NN,3,"0,1,2",{(class)}>less>>ness>,"96,15384615",27,184646,"85,55858311",368,158354,4,"0,0001199843389","0,002935269581","73,34943639",1243,181553,4,"0,0005838515475","0,01637571451"
33471,cleanlier,JJ,3,"0,1,2",{(clean)>ly>}>er>,100,10,60401,"80,98032447",2898,3857999,2,"4,48E-05","0,02672640198","81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
33473,cleanliness,NN,3,"0,1,2",{(clean)>ly>}>ness>,"55,55555556",10,60401,"16,98308595",2898,3857999,2,"4,48E-05","0,02672640198","4,669887279",1243,181553,4,"0,0005838515475","0,01637571451"
33526,climatical,JJ,3,"0,1,2",{(climate)}>ic>>al>,100,9,8860,"81,93484699",1014,1472797,2,"2,78E-05","0,006334002781","87,13286713",1431,4704731,2,"9,14E-06","0,006642978526"
33527,climatically,RB,3,"0,1,2",{(climate)}>ic>>ly>,"87,5",9,8860,"79,26949654",1014,1472797,2,"2,78E-05","0,006334002781","62,37487056",2898,3857999,2,"4,48E-05","0,02672640198"
33535,clingier,JJ,3,"0,1,2",{(cling)}>y>>er>,"66,66666667",4,2426,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
33536,clingiest,JJ,3,"0,1,2",{(cling)}>y>>est>,"66,66666667",4,2426,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
33551,cliquishness,NN,3,"0,1,2",{(clique)}>ish>>ness>,100,4,879,"46,21513944",252,161977,3,"0,0001111268884","0,002780781709","41,06280193",1243,181553,4,"0,0005838515475","0,01637571451"
33593,cloudier,JJ,3,"0,1,2",{(cloud)}>y>>er>,80,11,12332,"63,54124748",2486,3870233,1,"4,99E-05","0,02981615943","74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
33594,cloudiest,JJ,3,"0,1,2",{(cloud)}>y>>est>,90,11,12332,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
33595,cloudiness,NN,3,"0,1,2",{(cloud)}>y>>ness>,30,11,12332,"37,34406439",2486,3870233,1,"4,99E-05","0,02981615943","20,28985507",1243,181553,4,"0,0005838515475","0,01637571451"
33606,clownishly,RB,3,"0,1,2",{(clown)}>ish>>ly>,100,4,4067,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33607,clownishness,NN,3,"0,1,2",{(clown)}>ish>>ness>,"66,66666667",4,4067,"69,72111554",252,161977,3,"0,0001111268884","0,002780781709","67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
33639,coagulation,NN,3,"0,1,2",{(coagul)>ate>}>ion>,"33,33333333",4,181,"71,58119658",937,2569118,3,"2,65E-05","0,01050517534","73,27909887",1599,6530204,3,"9,03E-06","0,009114784489"
33640,coagulations,NN,3,"0,1,2",{(coagul)>ate>}>ion>,"33,33333333",4,181,"71,58119658",937,2569118,3,"2,65E-05","0,01050517534","73,27909887",1599,6530204,3,"9,03E-06","0,009114784489"
33696,charismatically,NN|VB,3,"0,1,2",{(charisma)>ic>}>ly>,100,3,1366,"86,5745311",1014,1472797,2,"2,78E-05","0,006334002781","73,86952019",2898,3857999,2,"4,48E-05","0,02672640198"
33749,chattier,JJ,3,"0,1,2",{(chat)}>y>>er>,"83,33333333",7,14950,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
33750,chattiest,JJ,3,"0,1,2",{(chat)}>y>>est>,"83,33333333",7,14950,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","51,61290323",714,287086,3,"0,0002612457591","0,01158659045"
33758,chauvinistic,JJ,3,"0,1,2",{(chauvin)>ist>}>ic>,"66,66666667",4,745,"45,3362256",462,382916,3,"6,27E-05","0,003707708945","45,21224087",1014,1472797,2,"2,78E-05","0,006334002781"
33795,cheekier,JJ,3,"0,1,2",{(cheek)}>y>>er>,80,6,7504,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33796,cheekiest,JJ,3,"0,1,2",{(cheek)}>y>>est>,80,6,7504,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
33797,cheekily,RB,3,"0,1,2",{(cheek)}>y>>ly>,60,6,7504,"55,01006036",2486,3870233,1,"4,99E-05","0,02981615943","60,09665171",2898,3857999,2,"4,48E-05","0,02672640198"
33804,cheerier,JJ,3,"0,1,2",{(cheer)}>y>>er>,75,13,16576,"54,32595573",2486,3870233,1,"4,99E-05","0,02981615943","66,65200176",2274,4569119,2,"3,55E-05","0,02502703538"
33805,cheeriest,JJ,3,"0,1,2",{(cheer)}>y>>est>,100,13,16576,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
33806,cheerily,RB,3,"0,1,2",{(cheer)}>y>>ly>,50,13,16576,"38,95372233",2486,3870233,1,"4,99E-05","0,02981615943","41,93993787",2898,3857999,2,"4,48E-05","0,02672640198"
33807,cheeriness,NN,3,"0,1,2",{(cheer)}>y>>ness>,"41,66666667",13,16576,"34,04426559",2486,3870233,1,"4,99E-05","0,02981615943","16,58615137",1243,181553,4,"0,0005838515475","0,01637571451"
33808,cheerlessly,RB,3,"0,1,2",{(cheer)}>less>>ly>,"83,33333333",13,16576,"83,37874659",368,158354,4,"0,0001199843389","0,002935269581","76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
33809,cheerlessness,NN,3,"0,1,2",{(cheer)}>less>>ness>,"91,66666667",13,16576,"85,55858311",368,158354,4,"0,0001199843389","0,002935269581","73,34943639",1243,181553,4,"0,0005838515475","0,01637571451"
33844,cherubically,RB,3,"0,1,2",{(cherub)}>ic>>ly>,100,3,265,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33855,chestier,JJ,3,"0,1,2",{(chest)}>y>>er>,60,6,14791,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
33856,chestiest,JJ,3,"0,1,2",{(chest)}>y>>est>,80,6,14791,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
33857,chestily,RB,3,"0,1,2",{(chest)}>y>>ly>,80,6,14791,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
33911,chilliest,JJ,3,"0,1,2",{(chill)}>y>>est>,100,6,7420,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
33912,chilliness,NN,3,"0,1,2",{(chill)}>y>>ness>,60,6,7420,"57,90744467",2486,3870233,1,"4,99E-05","0,02981615943","49,35587762",1243,181553,4,"0,0005838515475","0,01637571451"
33955,chirpier,JJ,3,"0,1,2",{(chirp)}>y>>er>,75,5,721,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33957,chirpily,RB,3,"0,1,2",{(chirp)}>y>>ly>,50,5,721,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","73,86952019",2898,3857999,2,"4,48E-05","0,02672640198"
33958,chirpiness,NN,3,"0,1,2",{(chirp)}>y>>ness>,75,5,721,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
33982,chlorinated,VB|JJ,3,"0,1,2",{(chlor)>ine>}>ate>,"22,22222222",10,3878,"44,82758621",30,18081,3,"0,000110613351","0,0003089757454","53,20512821",937,2569118,3,"2,65E-05","0,01050517534"
33983,chlorinates,VB,3,"0,1,2",{(chlor)>ine>}>ate>,"22,22222222",10,3878,"44,82758621",30,18081,3,"0,000110613351","0,0003089757454","53,20512821",937,2569118,3,"2,65E-05","0,01050517534"
33984,chlorinating,VB|NN|JJ,3,"0,1,2",{(chlor)>ine>}>ate>,"22,22222222",10,3878,"44,82758621",30,18081,3,"0,000110613351","0,0003089757454","53,20512821",937,2569118,3,"2,65E-05","0,01050517534"
33985,chlorination,NN,3,"0,1,2",{(chlor)>ine>}>ion>,"66,66666667",10,3878,"68,96551724",30,18081,3,"0,000110613351","0,0003089757454","74,28035044",1599,6530204,3,"9,03E-06","0,009114784489"
34011,choosier,JJ,3,"0,1,2",{(choose)}>y>>er>,"66,66666667",4,60564,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
34012,choosiest,JJ,3,"0,1,2",{(choose)}>y>>est>,100,4,60564,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
34017,choppier,JJ,3,"0,1,2",{(chop)}>y>>er>,"71,42857143",8,9693,"54,32595573",2486,3870233,1,"4,99E-05","0,02981615943","66,65200176",2274,4569119,2,"3,55E-05","0,02502703538"
34018,choppiest,JJ,3,"0,1,2",{(chop)}>y>>est>,"85,71428571",8,9693,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
34019,choppiness,NN,3,"0,1,2",{(chop)}>y>>ness>,"57,14285714",8,9693,"45,51307847",2486,3870233,1,"4,99E-05","0,02981615943","29,71014493",1243,181553,4,"0,0005838515475","0,01637571451"
34045,chromatically,RB,3,"0,1,2",{(chrome)>ic>}>ly>,100,8,14730,"68,90424482",1014,1472797,2,"2,78E-05","0,006334002781","49,01622368",2898,3857999,2,"4,48E-05","0,02672640198"
34046,CHROMATOGRAPHIC,JJ,3,"0,1,2",{(chrome)>atograph>>ic>},"85,71428571",8,14730,0,1,33,8,0,0,"67,71964462",1014,1472797,2,"2,78E-05","0,006334002781"
34111,casuistical,JJ,3,"0,1,2",{(casuist)}>ic>>al>,50,5,13,"90,91806515",1014,1472797,2,"2,78E-05","0,006334002781","93,98601399",1431,4704731,2,"9,14E-06","0,006642978526"
34141,catchier,JJ,3,"0,1,2",{(catch)}>y>>er>,"58,33333333",13,32266,"44,30583501",2486,3870233,1,"4,99E-05","0,02981615943","57,41311043",2274,4569119,2,"3,55E-05","0,02502703538"
34142,catchiest,JJ,3,"0,1,2",{(catch)}>y>>est>,"66,66666667",13,32266,"48,04828974",2486,3870233,1,"4,99E-05","0,02981615943","29,31276297",714,287086,3,"0,0002612457591","0,01158659045"
34143,catchily,RB,3,"0,1,2",{(catch)}>y>>ly>,100,13,32266,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
34183,cattier,JJ,3,"0,1,2",{(cat)}>y>>er>,"86,36363636",23,65424,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
34184,cattiest,JJ,3,"0,1,2",{(cat)}>y>>est>,"86,36363636",23,65424,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
34185,cattily,RB,3,"0,1,2",{(cat)}>y>>ly>,"77,27272727",23,65424,"60,44265594",2486,3870233,1,"4,99E-05","0,02981615943","67,06938212",2898,3857999,2,"4,48E-05","0,02672640198"
34186,cattiness,NN,3,"0,1,2",{(cat)}>y>>ness>,"72,72727273",23,65424,"56,9416499",2486,3870233,1,"4,99E-05","0,02981615943","47,26247987",1243,181553,4,"0,0005838515475","0,01637571451"
34197,causatively,RB,3,"0,1,2",{(cause)}>ive>>ly>,90,11,154667,"84,28324698",580,1037354,3,"1,74E-05","0,002780781709","64,10079392",2898,3857999,2,"4,48E-05","0,02672640198"
34200,causelessly,RB,3,"0,1,2",{(cause)}>less>>ly>,100,11,154667,"72,20708447",368,158354,4,"0,0001199843389","0,002935269581","65,44701415",2898,3857999,2,"4,48E-05","0,02672640198"
34212,cautiousness,NN,3,"0,1,2",{(caut)>ious>}>ness>,"77,77777778",10,11301,"56,49350649",617,450833,4,"7,10E-05","0,004943611926","33,17230274",1243,181553,4,"0,0005838515475","0,01637571451"
34216,cavalierly,RB,3,"0,1,2",{(caval)>er>}>ly>,60,6,6131,"50,15398152",2274,4569119,2,"3,55E-05","0,02502703538","40,17949603",2898,3857999,2,"4,48E-05","0,02672640198"
34221,cavernously,RB,3,"0,1,2",{(cavern)}>ious>>ly>,100,3,2798,"82,95454545",617,450833,4,"7,10E-05","0,004943611926","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
34278,censorious,JJ,3,"0,1,2",{(cens)>or>}>ious>,50,7,21426,"73,95833333",289,937614,2,"9,60E-06","0,001390390854","43,34415584",617,450833,4,"7,10E-05","0,004943611926"
34301,centralizes,VB,3,"0,1,2",{(center)>al>}>ize>,"14,28571429",29,173066,"23,4965035",1431,4704731,2,"9,14E-06","0,006642978526","10,72261072",430,443161,3,"0,0001489300728","0,0101961996"
34330,ceremoniousness,NN,3,"0,1,2",{(ceremony)}>ious>>ness>,"87,5",9,8164,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
34334,certificated,VB|JJ,3,"0,1,2",{(cert)>ify>>ate>},"12,5",9,33338,"6,578947368",153,351545,3,"3,98E-05","0,002162830218","5,769230769",937,2569118,3,"2,65E-05","0,01050517534"
34335,certificating,VB|NN|JJ,3,"0,1,2",{(cert)>ify>>ate>},"12,5",9,33338,"6,578947368",153,351545,3,"3,98E-05","0,002162830218","5,769230769",937,2569118,3,"2,65E-05","0,01050517534"
34394,chalkier,JJ,3,"0,1,2",{(chalk)}>y>>er>,60,6,1996,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
34395,chalkiest,JJ,3,"0,1,2",{(chalk)}>y>>est>,60,6,1996,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
34396,chalkiness,NN,3,"0,1,2",{(chalk)}>y>>ness>,40,6,1996,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
34425,chancier,JJ,3,"0,1,2",{(chance)}>y>>er>,50,5,72023,"63,54124748",2486,3870233,1,"4,99E-05","0,02981615943","74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
34426,chanciest,JJ,3,"0,1,2",{(chance)}>y>>est>,100,5,72023,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
