id_master,c1,c2,stim
3796,hand,over,handover
3830,hang,over,hangover
8246,turn,over,turnover
4155,hold,over,holdover
7831,take,over,takeover
6082,pull,overs,pullovers
5004,make,overs,makeovers
8247,turn,overs,turnovers
3831,hang,overs,hangovers
8339,walk,overs,walkovers
2942,fly,overs,flyovers
2036,cross,overs,crossovers
7304,spill,overs,spillovers
7562,stop,overs,stopovers
1424,change,overs,changeovers
3797,hand,overs,handovers
6352,roll,overs,rollovers
5978,pop,overs,popovers
4156,hold,overs,holdovers
6096,push,overs,pushovers
4668,land,owner,landowner
4183,home,owner,homeowner
6802,ship,owner,shipowner
6758,share,owner,shareowner
4184,home,owners,homeowners
6803,ship,owners,shipowners
4669,land,owners,landowners
246,back,pack,backpack
7001,six,pack,sixpack
247,back,packer,backpacker
248,back,packers,backpackers
5112,meat,packing,meatpacking
249,back,packing,backpacking
250,back,packs,backpacks
4534,key,pad,keypad
4705,launch,pad,launchpad
4408,ink,pad,inkpad
5472,note,pad,notepad
6793,shin,pad,shinpad
6621,scratch,pad,scratchpad
3001,foot,pad,footpad
5293,mouse,pad,mousepad
4535,key,pads,keypads
4706,launch,pads,launchpads
5473,note,pads,notepads
6622,scratch,pads,scratchpads
8517,web,page,webpage
4185,home,page,homepage
4186,home,pages,homepages
21,after,pains,afterpains
3506,grease,paint,greasepaint
4344,house,paint,housepaint
2744,finger,paint,fingerpaint
473,bed,pan,bedpan
2486,dust,pan,dustpan
3844,hard,pan,hardpan
7495,stew,pan,stewpan
2250,dish,pan,dishpan
4589,knee,pan,kneepan
930,brain,pan,brainpan
6534,sauce,pan,saucepan
7013,skid,pan,skidpan
3218,fry,pan,frypan
6476,salt,pan,saltpan
8668,window,pane,windowpane
8669,window,panes,windowpanes
2251,dish,pans,dishpans
2487,dust,pans,dustpans
474,bed,pans,bedpans
6535,sauce,pans,saucepans
7014,skid,pans,skidpans
7744,sweat,pants,sweatpants
16296,under,pants,underpants
5474,note,paper,notepaper
8346,wall,paper,wallpaper
5387,news,paper,newspaper
6508,sand,paper,sandpaper
5525,oil,paper,oilpaper
2943,fly,paper,flypaper
8347,wall,paperer,wallpaperer
5388,news,papering,newspapering
2944,fly,papers,flypapers
6509,sand,papers,sandpapers
8348,wall,papers,wallpapers
5391,news,papers,newspapers
3461,grand,parent,grandparent
3388,god,parent,godparent
3464,grand,parents,grandparents
3389,god,parents,godparents
323,ball,park,ballpark
324,ball,parks,ballparks
5297,mouth,part,mouthpart
16297,under,part,underpart
16298,under,parts,underparts
3465,grand,pas,grandpas
13593,over,pass,overpass
16299,under,pass,underpass
13594,over,passes,overpasses
16300,under,passes,underpasses
2945,fly,past,flypast
8100,tooth,paste,toothpaste
2835,fish,paste,fishpaste
8101,tooth,pastes,toothpastes
2946,fly,pasts,flypasts
2607,eye,patch,eyepatch
2037,cross,patch,crosspatch
1018,brier,patch,brierpatch
8373,war,path,warpath
3002,foot,path,footpath
8150,tow,path,towpath
8151,tow,paths,towpaths
3003,foot,paths,footpaths
8374,war,paths,warpaths
7242,south,paw,southpaw
3083,fore,paws,forepaws
7243,south,paws,southpaws
7879,tax,payer,taxpayer
6211,rate,payer,ratepayer
6212,rate,payers,ratepayers
7880,tax,payers,taxpayers
13595,over,payment,overpayment
16301,under,payment,underpayment
16302,under,payments,underpayments
1492,chick,pea,chickpea
1937,cow,pea,cowpea
7764,sweet,pea,sweetpea
1493,chick,peas,chickpeas
7765,sweet,peas,sweetpeas
8765,wood,pecker,woodpecker
7918,tee,pee,teepee
325,ball,pen,ballpen
1110,bull,pen,bullpen
5790,pig,pen,pigpen
5907,play,pen,playpen
2559,eight,pence,eightpence
3137,four,pence,fourpence
8267,two,pence,twopence
2844,five,pence,fivepence
5444,nine,pence,ninepence
7928,ten,pence,tenpence
7002,six,pence,sixpence
7961,three,pence,threepence
3725,half,penny,halfpenny
1111,bull,pens,bullpens
5791,pig,pens,pigpens
5908,play,pens,playpens
134,anchor,people,anchorpeople
1154,business,people,businesspeople
8165,trades,people,tradespeople
4729,lay,people,laypeople
7335,spokes,people,spokespeople
6464,sales,people,salespeople
8149,towns,people,townspeople
7724,surf,perch,surfperch
16303,under,performer,underperformer
135,anchor,person,anchorperson
2394,drafts,person,draftsperson
1409,chair,person,chairperson
4730,lay,person,layperson
7336,spokes,person,spokesperson
13158,news,person,newsperson
1155,business,person,businessperson
6465,sales,person,salesperson
4580,kins,person,kinsperson
1410,chair,persons,chairpersons
6477,salt,peter,saltpeter
8895,zoo,phobia,zoophobia
1381,cell,phone,cellphone
3951,head,phone,headphone
2506,ear,phone,earphone
7273,speaker,phone,speakerphone
1382,cell,phones,cellphones
3952,head,phones,headphones
2507,ear,phones,earphones
14696,radio,photograph,radiophotograph
1347,catch,phrase,catchphrase
1348,catch,phrases,catchphrases
4397,ice,pick,icepick
8102,tooth,pick,toothpick
6159,rag,picker,ragpicker
13180,nit,picker,nitpicker
13181,nit,pickers,nitpickers
8103,tooth,picks,toothpicks
1938,cow,pie,cowpie
6027,pot,pie,potpie
5983,pork,pie,porkpie
5467,nose,piece,nosepiece
1462,cheek,piece,cheekpiece
5038,mantle,piece,mantlepiece
122,altar,piece,altarpiece
1395,centre,piece,centrepiece
6888,show,piece,showpiece
5036,mantel,piece,mantelpiece
2608,eye,piece,eyepiece
1683,cod,piece,codpiece
8030,time,piece,timepiece
5298,mouth,piece,mouthpiece
3704,hair,piece,hairpiece
7814,tail,piece,tailpiece
1390,center,piece,centerpiece
1503,chimney,piece,chimneypiece
3953,head,piece,headpiece
5349,neck,piece,neckpiece
5063,master,piece,masterpiece
8823,work,piece,workpiece
2508,ear,piece,earpiece
6889,show,pieces,showpieces
5064,master,pieces,masterpieces
123,altar,pieces,altarpieces
2509,ear,pieces,earpieces
3954,head,pieces,headpieces
2609,eye,pieces,eyepieces
8031,time,pieces,timepieces
7815,tail,pieces,tailpieces
2040,cross,pieces,crosspieces
8824,work,pieces,workpieces
3705,hair,pieces,hairpieces
5037,mantel,pieces,mantelpieces
5299,mouth,pieces,mouthpieces
1684,cod,pieces,codpieces
6028,pot,pies,potpies
12513,mag,pies,magpies
7554,stool,pigeon,stoolpigeon
3274,gar,pike,garpike
8248,turn,pike,turnpike
8249,turn,pikes,turnpikes
6510,sand,pile,sandpile
8766,wood,pile,woodpile
7524,stock,pile,stockpile
7525,stock,piles,stockpiles
8767,wood,piles,woodpiles
7526,stock,piling,stockpiling
7929,ten,pin,tenpin
7497,stick,pin,stickpin
1242,candle,pin,candlepin
983,breast,pin,breastpin
4956,lynch,pin,lynchpin
5445,nine,pin,ninepin
2463,duck,pin,duckpin
3872,hat,pin,hatpin
3706,hair,pin,hairpin
6097,push,pin,pushpin
4573,king,pin,kingpin
8012,tie,pin,tiepin
6567,scarf,pin,scarfpin
3955,head,pin,headpin
1609,clothes,pin,clothespin
7952,thole,pin,tholepin
4555,kidnap,pings,kidnappings
13443,outcrop,pings,outcroppings
3956,head,pins,headpins
7930,ten,pins,tenpins
3873,hat,pins,hatpins
3707,hair,pins,hairpins
1243,candle,pins,candlepins
2464,duck,pins,duckpins
7498,stick,pins,stickpins
6098,push,pins,pushpins
4574,king,pins,kingpins
1611,clothes,pins,clothespins
8013,tie,pins,tiepins
5446,nine,pins,ninepins
2071,cuckoo,pint,cuckoopint
709,blow,pipe,blowpipe
5603,pan,pipe,panpipe
304,bag,pipe,bagpipe
4280,hose,pipe,hosepipe
3888,hawse,pipe,hawsepipe
7816,tail,pipe,tailpipe
2402,drain,pipe,drainpipe
8674,wind,pipe,windpipe
7411,stand,pipe,standpipe
7579,stove,pipe,stovepipe
4231,horn,pipe,hornpipe
305,bag,piper,bagpiper
6511,sand,piper,sandpiper
6512,sand,pipers,sandpipers
306,bag,pipers,bagpipers
307,bag,pipes,bagpipes
8675,wind,pipes,windpipes
2403,drain,pipes,drainpipes
710,blow,pipes,blowpipes
7580,stove,pipes,stovepipes
4281,hose,pipes,hosepipes
5604,pan,pipes,panpipes
7412,stand,pipes,standpipes
7817,tail,pipes,tailpipes
4232,horn,pipes,hornpipes
7581,stove,piping,stovepiping
1634,coal,pit,coalpit
2905,flea,pit,fleapit
1667,cock,pit,cockpit
6552,saw,pit,sawpit
1415,chalk,pit,chalkpit
168,arm,pit,armpit
6513,sand,pit,sandpit
169,arm,pits,armpits
11323,flea,pits,fleapits
6514,sand,pits,sandpits
1668,cock,pits,cockpits
586,birth,place,birthplace
5045,market,place,marketplace
2663,farm,place,farmplace
1710,common,place,commonplace
6890,show,place,showplace
2798,fire,place,fireplace
8825,work,place,workplace
8826,work,places,workplaces
1711,common,places,commonplaces
6891,show,places,showplaces
2799,fire,places,fireplaces
5046,market,places,marketplaces
587,birth,places,birthplaces
2919,flood,plain,floodplain
2920,flood,plains,floodplains
2913,float,plane,floatplane
12846,mid,plane,midplane
8376,war,plane,warplane
7818,tail,plane,tailplane
78,air,plane,airplane
6450,sail,plane,sailplane
6668,sea,plane,seaplane
6451,sail,planes,sailplanes
6669,sea,planes,seaplanes
79,air,planes,airplanes
8378,war,planes,warplanes
6452,sail,planing,sailplaning
3262,gang,plank,gangplank
3263,gang,planks,gangplanks
8896,zoo,plankton,zooplankton
2550,egg,plant,eggplant
4732,lead,plant,leadplant
5780,pie,plant,pieplant
4345,house,plant,houseplant
4346,house,plants,houseplants
2551,egg,plants,eggplants
6794,shin,plaster,shinplaster
984,breast,plate,breastplate
5333,name,plate,nameplate
251,back,plate,backplate
2571,end,plate,endplate
854,book,plate,bookplate
2629,face,plate,faceplate
2836,fish,plate,fishplate
1749,copper,plate,copperplate
3004,foot,plate,footplate
2327,door,plate,doorplate
4298,hot,plate,hotplate
9597,bite,plate,biteplate
8040,tin,plate,tinplate
798,boiler,plate,boilerplate
5475,number,plate,numberplate
3005,foot,plates,footplates
985,breast,plates,breastplates
5334,name,plates,nameplates
855,book,plates,bookplates
4299,hot,plates,hotplates
2328,door,plates,doorplates
6624,screen,play,screenplay
3648,gun,play,gunplay
4257,horse,play,horseplay
8792,word,play,wordplay
7781,sword,play,swordplay
326,ball,player,ballplayer
327,ball,players,ballplayers
6346,role,playing,roleplaying
6625,screen,plays,screenplays
1864,counter,plot,counterplot
7167,snow,plough,snowplough
7168,snow,ploughs,snowploughs
7169,snow,plow,snowplow
7170,snow,plows,snowplows
2510,ear,plug,earplug
2800,fire,plug,fireplug
2404,drain,plug,drainplug
2801,fire,plugs,fireplugs
2511,ear,plugs,earplugs
7640,sugar,plum,sugarplum
7641,sugar,plums,sugarplums
13596,over,plus,overplus
5776,pick,pocket,pickpocket
5777,pick,pockets,pickpockets
6707,seed,pod,seedpod
5226,monkey,pod,monkeypod
15280,sickle,pod,sicklepod
3199,fringe,pod,fringepod
654,bladder,pod,bladderpod
6530,satin,pod,satinpod
6708,seed,pods,seedpods
7413,stand,point,standpoint
2880,flash,point,flashpoint
737,blue,point,bluepoint
1453,check,point,checkpoint
1526,choke,point,chokepoint
5834,pin,point,pinpoint
3649,gun,point,gunpoint
7278,spear,point,spearpoint
2572,end,point,endpoint
5355,needle,point,needlepoint
8539,well,point,wellpoint
6979,silver,point,silverpoint
328,ball,point,ballpoint
8303,view,point,viewpoint
12847,mid,point,midpoint
2745,finger,pointing,fingerpointing
738,blue,points,bluepoints
12848,mid,points,midpoints
1454,check,points,checkpoints
5835,pin,points,pinpoints
8304,view,points,viewpoints
2573,end,points,endpoints
329,ball,points,ballpoints
7414,stand,points,standpoints
7090,slow,poke,slowpoke
1939,cow,poke,cowpoke
7091,slow,pokes,slowpokes
1940,cow,pokes,cowpokes
6292,ridge,pole,ridgepole
2846,flag,pole,flagpole
4872,lodge,pole,lodgepole
5092,may,pole,maypole
7800,tad,pole,tadpole
7801,tad,poles,tadpoles
6293,ridge,poles,ridgepoles
5093,may,poles,maypoles
2847,flag,poles,flagpoles
638,black,poll,blackpoll
6259,red,poll,redpoll
2837,fish,pond,fishpond
4258,horse,pond,horsepond
5169,mill,pond,millpond
5170,mill,ponds,millponds
2838,fish,ponds,fishponds
1793,corn,pone,cornpone
8594,whirl,pool,whirlpool
8595,whirl,pools,whirlpools
13597,over,population,overpopulation
7686,sun,porch,sunporch
156,arches,pore,archespore
6670,sea,port,seaport
80,air,port,airport
5547,out,port,outport
1309,car,port,carport
1310,car,ports,carports
81,air,ports,airports
6671,sea,ports,seaports
82,air,post,airpost
475,bed,post,bedpost
5147,mile,post,milepost
3292,gate,post,gatepost
3617,guide,post,guidepost
2329,door,post,doorpost
4636,lamp,post,lamppost
3366,goal,post,goalpost
6410,rudder,post,rudderpost
6967,sign,post,signpost
2746,finger,post,fingerpost
7493,stern,post,sternpost
3618,guide,posts,guideposts
476,bed,posts,bedposts
5148,mile,posts,mileposts
3367,goal,posts,goalposts
2330,door,posts,doorposts
4637,lamp,posts,lampposts
3293,gate,posts,gateposts
6968,sign,posts,signposts
1504,chimney,pot,chimneypot
1968,crack,pot,crackpot
7897,tea,pot,teapot
2933,flower,pot,flowerpot
3233,fuss,pot,fusspot
6536,sauce,pot,saucepot
1421,chamber,pot,chamberpot
4409,ink,pot,inkpot
7510,stink,pot,stinkpot
4211,honey,pot,honeypot
12165,jam,pot,jampot
4443,jack,pot,jackpot
7835,tali,pot,talipot
6732,sex,pot,sexpot
7527,stock,pot,stockpot
4300,hot,pot,hotpot
1690,coffee,pot,coffeepot
3234,fuss,pots,fusspots
1422,chamber,pots,chamberpots
1969,crack,pots,crackpots
2934,flower,pots,flowerpots
7898,tea,pots,teapots
7528,stock,pots,stockpots
1691,coffee,pots,coffeepots
4212,honey,pots,honeypots
4444,jack,pots,jackpots
6733,sex,pots,sexpots
7931,ten,pounder,tenpounder
2370,down,pour,downpour
2371,down,pours,downpours
2540,eel,pout,eelpout
4233,horn,pout,hornpout
8104,tooth,powder,toothpowder
3650,gun,powder,gunpowder
8459,water,power,waterpower
931,brain,power,brainpower
8648,will,power,willpower
1244,candle,power,candlepower
4259,horse,power,horsepower
2802,fire,power,firepower
5030,man,power,manpower
1217,camel,pox,camelpox
1941,cow,pox,cowpox
7102,small,pox,smallpox
1489,chicken,pox,chickenpox
8691,wine,press,winepress
4770,letter,press,letterpress
1545,cider,press,ciderpress
1612,clothes,press,clothespress
13598,over,pressure,overpressure
4639,lam,preys,lampreys
5836,pin,prick,pinprick
5837,pin,pricks,pinpricks
3006,foot,print,footprint
2747,finger,print,fingerprint
7976,thumb,print,thumbprint
739,blue,print,blueprint
5506,off,print,offprint
5397,news,print,newsprint
4218,hoof,print,hoofprint
13599,over,print,overprint
8310,voice,print,voiceprint
2748,finger,printing,fingerprinting
740,blue,prints,blueprints
13600,over,prints,overprints
3007,foot,prints,footprints
5507,off,prints,offprints
2749,finger,prints,fingerprints
13601,over,production,overproduction
16304,under,production,underproduction
8460,water,proof,waterproof
802,bomb,proof,bombproof
8461,water,proofing,waterproofing
8462,water,proofs,waterproofs
5862,pit,prop,pitprop
13602,over,protection,overprotection
994,brew,pub,brewpub
995,brew,pubs,brewpubs
6034,powder,puff,powderpuff
9514,bell,pull,bellpull
1942,cow,puncher,cowpuncher
1943,cow,punchers,cowpunchers
4378,hush,puppy,hushpuppy
2107,cut,purse,cutpurse
5727,pen,pusher,penpusher
14106,pickle,puss,picklepuss
7234,sour,puss,sourpuss
7235,sour,pusses,sourpusses
7968,through,put,throughput
6672,sea,quake,seaquake
2520,earth,quake,earthquake
2521,earth,quakes,earthquakes
4122,hind,quarter,hindquarter
3957,head,quarters,headquarters
4123,hind,quarters,hindquarters
4445,jack,rabbit,jackrabbit
4446,jack,rabbits,jackrabbits
7819,tail,race,tailrace
3008,foot,race,footrace
3958,head,race,headrace
5171,mill,race,millrace
3009,foot,races,footraces
5172,mill,races,millraces
6287,rick,rack,rickrack
8062,toast,rack,toastrack
1642,coat,rack,coatrack
4135,hitch,rack,hitchrack
3901,hay,rack,hayrack
3874,hat,rack,hatrack
4260,horse,radish,horseradish
4261,horse,radishes,horseradishes
8399,wash,rag,washrag
2252,dish,rag,dishrag
2488,dust,rag,dustrag
8400,wash,rags,washrags
2253,dish,rags,dishrags
3798,hand,rail,handrail
3601,guard,rail,guardrail
3602,guard,rails,guardrails
3799,hand,rails,handrails
3224,fund,raiser,fundraiser
5306,muck,raking,muckraking
5569,pack,rat,packrat
5324,musk,rat,muskrat
588,birth,rate,birthrate
2185,death,rate,deathrate
589,birth,rates,birthrates
16305,under,rating,underrating
13603,over,rating,overrating
5325,musk,rats,muskrats
7506,sting,ray,stingray
7687,sun,ray,sunray
7507,sting,rays,stingrays
2512,ear,reach,earreach
13605,over,reaction,overreaction
1758,copy,reader,copyreader
6067,proof,reader,proofreader
5398,news,reader,newsreader
6958,sight,reader,sightreader
6068,proof,readers,proofreaders
4824,lip,reading,lipreading
5005,make,ready,makeready
16306,under,reckoning,underreckoning
13608,over,reckoning,overreckoning
5399,news,reel,newsreel
5400,news,reels,newsreels
13609,over,refinement,overrefinement
1455,check,rein,checkrein
3800,hand,rest,handrest
252,back,rest,backrest
170,arm,rest,armrest
3010,foot,rest,footrest
3959,head,rest,headrest
477,bed,rest,bedrest
171,arm,rests,armrests
253,back,rests,backrests
3011,foot,rests,footrests
3960,head,rests,headrests
7268,spare,rib,sparerib
12849,mid,rib,midrib
12850,mid,ribs,midribs
7269,spare,ribs,spareribs
3902,hay,rick,hayrick
3903,hay,ricks,hayricks
13610,over,ride,override
4500,joy,ride,joyride
5430,night,rider,nightrider
6383,rough,rider,roughrider
13611,over,rides,overrides
4501,joy,rides,joyrides
7725,surf,riding,surfriding
12452,loosest,rife,loosestrife
5526,oil,rig,oilrig
7949,thimble,rig,thimblerig
11689,hay,rig,hayrig
590,birth,right,birthright
1759,copy,right,copyright
591,birth,rights,birthrights
1760,copy,rights,copyrights
1112,bull,ring,bullring
2513,ear,ring,earring
4858,lock,ring,lockring
1113,bull,rings,bullrings
2514,ear,rings,earrings
7688,sun,rise,sunrise
7689,sun,rises,sunrises
1669,cock,roach,cockroach
1670,cock,roaches,cockroaches
4105,high,road,highroad
1324,cart,road,cartroad
2041,cross,road,crossroad
6169,rail,road,railroad
2042,cross,roads,crossroads
6170,rail,roads,railroads
4106,high,roads,highroads
3491,grave,robber,graverobber
412,bath,robe,bathrobe
8355,ward,robes,wardrobes
413,bath,robes,bathrobes
6675,sea,robin,searobin
478,bed,rock,bedrock
3566,grit,rock,gritrock
7185,soap,rock,soaprock
7037,sky,rocket,skyrocket
7038,sky,rockets,skyrockets
479,bed,rocks,bedrocks
15290,silver,rod,silverrod
3404,golden,rod,goldenrod
6195,ram,rod,ramrod
5332,nail,rod,nailrod
6196,ram,rods,ramrods
4477,jelly,roll,jellyroll
5683,pay,roll,payroll
353,bank,roll,bankroll
480,bed,roll,bedroll
7450,steam,roller,steamroller
7451,steam,rollers,steamrollers
4884,log,rolling,logrolling
354,bank,rolls,bankrolls
481,bed,rolls,bedrolls
5684,pay,rolls,payrolls
4478,jelly,rolls,jellyrolls
7690,sun,roof,sunroof
7691,sun,roofs,sunroofs
8827,work,room,workroom
7571,store,room,storeroom
3531,green,room,greenroom
482,bed,room,bedroom
6596,school,room,schoolroom
755,board,room,boardroom
6912,sick,room,sickroom
1567,class,room,classroom
330,ball,room,ballroom
393,bar,room,barroom
8401,wash,room,washroom
7692,sun,room,sunroom
4943,lunch,room,lunchroom
1433,chat,room,chatroom
1285,card,room,cardroom
6466,sales,room,salesroom
1623,club,room,clubroom
4187,home,room,homeroom
7848,tap,room,taproom
414,bath,room,bathroom
3961,head,room,headroom
8356,ward,room,wardroom
254,back,room,backroom
